KEY:OP --- 2@-1 --- W:够 #W:够 WW:[够|DPW:ROOT] POS:VA #POS:VA PP:[VA|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:OP --- 3@2 --- W:大 #W:大 WW:[大|DPW:够] POS:VA #POS:VA PP:[VA|DPPOS:VA] #DP:comod OP:NONE EM:NONE
KEY:NONE --- 4@4 --- W:。 #W:。 WW:[。|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:ATTR --- 0@-1 --- W:操控性 #W:操控性 WW:[操控性|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 1@2 --- W:不 #W:不 WW:[不|DPW:好] POS:AD #POS:AD PP:[AD|DPPOS:VA] #DP:neg OP:NONE EM:NONE
KEY:OP --- 2@0 --- W:好 #W:好 WW:[好|DPW:操控性] POS:VA #POS:VA PP:[VA|DPPOS:VV] #DP:ccomp OP:NONE EM:NONE
KEY:NONE --- 3@3 --- W:（ #W:（ WW:[（|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:NONE --- 4@5 --- W:自我 #W:自我 WW:[自我|DPW:感觉] POS:PN #POS:PN PP:[PN|DPPOS:VV] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 5@0 --- W:感觉 #W:感觉 WW:[感觉|DPW:操控性] POS:VV #POS:VV PP:[VV|DPPOS:VV] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 6@6 --- W:） #W:） WW:[）|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:ATTR --- 0@1 --- W:存储 #W:存储 WW:[存储|DPW:时间] POS:NN #POS:NN PP:[NN|DPPOS:NN] #DP:nn OP:NONE EM:NONE
KEY:ATTR --- 1@2 --- W:时间 #W:时间 WW:[时间|DPW:超长] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 2@-1 --- W:超长 #W:超长 WW:[超长|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 3@3 --- W:。 #W:。 WW:[。|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:OP --- 0@2 --- W:等 #W:等 WW:[等|DPW:人] POS:VV #POS:VV PP:[VV|DPPOS:NN] #DP:rcmod OP:NONE EM:NONE
KEY:OP --- 1@0 --- W:的 #W:的 WW:[的|DPW:等] POS:DEC #POS:DEC PP:[DEC|DPPOS:VV] #DP:cpm OP:NONE EM:NONE
KEY:OP --- 2@3 --- W:人 #W:人 WW:[人|DPW:发疯] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:nsubj OP:NONE EM:NONE
KEY:OP --- 3@-1 --- W:发疯 #W:发疯 WW:[发疯|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 4@4 --- W:。 #W:。 WW:[。|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:ATTR --- 0@3 --- W:连 #W:连 WW:[连|DPW:张数] POS:AD #POS:AD PP:[AD|DPPOS:NN] #DP:advmod OP:NONE EM:NONE
KEY:ATTR --- 1@3 --- W:拍 #W:拍 WW:[拍|DPW:张数] POS:VV #POS:VV PP:[VV|DPPOS:NN] #DP:rcmod OP:NONE EM:NONE
KEY:ATTR --- 2@1 --- W:的 #W:的 WW:[的|DPW:拍] POS:DEC #POS:DEC PP:[DEC|DPPOS:VV] #DP:cpm OP:NONE EM:NONE
KEY:ATTR --- 3@4 --- W:张数 #W:张数 WW:[张数|DPW:少] POS:NN #POS:NN PP:[NN|DPPOS:VA] #DP:nsubj OP:NONE EM:NONE
KEY:OP --- 4@-1 --- W:少 #W:少 WW:[少|DPW:ROOT] POS:VA #POS:VA PP:[VA|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 5@4 --- W:了 #W:了 WW:[了|DPW:少] POS:AS #POS:AS PP:[AS|DPPOS:VA] #DP:asp OP:NONE EM:NONE
KEY:NONE --- 6@6 --- W:。 #W:。 WW:[。|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:ATTR --- 0@2 --- W:开机 #W:开机 WW:[开机|DPW:时间] POS:VV #POS:VV PP:[VV|DPPOS:NN] #DP:rcmod OP:NONE EM:NONE
KEY:ATTR --- 1@0 --- W:的 #W:的 WW:[的|DPW:开机] POS:DEC #POS:DEC PP:[DEC|DPPOS:VV] #DP:cpm OP:NONE EM:NONE
KEY:ATTR --- 2@4 --- W:时间 #W:时间 WW:[时间|DPW:长] POS:NN #POS:NN PP:[NN|DPPOS:VA] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 3@4 --- W:好 #W:好 WW:[好|DPW:长] POS:AD #POS:AD PP:[AD|DPPOS:VA] #DP:advmod OP:NONE EM:NONE
KEY:OP --- 4@-1 --- W:长 #W:长 WW:[长|DPW:ROOT] POS:VA #POS:VA PP:[VA|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 5@5 --- W:。 #W:。 WW:[。|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:ATTR --- 0@1 --- W:快门 #W:快门 WW:[快门|DPW:速度] POS:NN #POS:NN PP:[NN|DPPOS:NN] #DP:nn OP:NONE EM:NONE
KEY:ATTR --- 1@3 --- W:速度 #W:速度 WW:[速度|DPW:够] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 2@3 --- W:不 #W:不 WW:[不|DPW:够] POS:AD #POS:AD PP:[AD|DPPOS:VV] #DP:neg OP:NONE EM:NONE
KEY:OP --- 3@-1 --- W:够 #W:够 WW:[够|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:OP --- 4@3 --- W:用 #W:用 WW:[用|DPW:够] POS:VV #POS:VV PP:[VV|DPPOS:VV] #DP:ccomp OP:NONE EM:NONE
KEY:NONE --- 5@5 --- W:。 #W:。 WW:[。|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:ATTR --- 0@2 --- W:光圈 #W:光圈 WW:[光圈|DPW:够] POS:NN #POS:NN PP:[NN|DPPOS:VA] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 1@2 --- W:不 #W:不 WW:[不|DPW:够] POS:AD #POS:AD PP:[AD|DPPOS:VA] #DP:neg OP:NONE EM:NONE
KEY:OP --- 2@-1 --- W:够 #W:够 WW:[够|DPW:ROOT] POS:VA #POS:VA PP:[VA|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:OP --- 3@2 --- W:小 #W:小 WW:[小|DPW:够] POS:VA #POS:VA PP:[VA|DPPOS:VA] #DP:comod OP:NONE EM:NONE
KEY:NONE --- 4@4 --- W:。 #W:。 WW:[。|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:OP --- 0@-1 --- W:还好 #W:还好 WW:[还好|DPW:ROOT] POS:VA #POS:VA PP:[VA|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 1@0 --- W:了 #W:了 WW:[了|DPW:还好] POS:AS #POS:AS PP:[AS|DPPOS:VA] #DP:asp OP:NONE EM:NONE
KEY:NONE --- 2@2 --- W:。 #W:。 WW:[。|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:NONE --- 0@1 --- W:都 #W:都 WW:[都|DPW:不错] POS:AD #POS:AD PP:[AD|DPPOS:VA] #DP:advmod OP:NONE EM:NONE
KEY:OP --- 1@-1 --- W:不错 #W:不错 WW:[不错|DPW:ROOT] POS:VA #POS:VA PP:[VA|DPPOS:ROOT] #DP:root OP:POS EM:NONE
KEY:NONE --- 2@2 --- W:! #W:! WW:[!|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:NONE --- 0@2 --- W:科技 #W:科技 WW:[科技|DPW:发展] POS:NN #POS:NN PP:[NN|DPPOS:NN] #DP:assmod OP:NONE EM:NONE
KEY:NONE --- 1@0 --- W:的 #W:的 WW:[的|DPW:科技] POS:DEG #POS:DEG PP:[DEG|DPPOS:NN] #DP:assm OP:NONE EM:NONE
KEY:NONE --- 2@3 --- W:发展 #W:发展 WW:[发展|DPW:改变] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 3@-1 --- W:改变 #W:改变 WW:[改变|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 4@3 --- W:了 #W:了 WW:[了|DPW:改变] POS:AS #POS:AS PP:[AS|DPPOS:VV] #DP:asp OP:NONE EM:NONE
KEY:NONE --- 5@3 --- W:一切 #W:一切 WW:[一切|DPW:改变] POS:DT #POS:DT PP:[DT|DPPOS:VV] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 6@6 --- W:. #W:. WW:[.|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:NONE --- 0@5 --- W:按 #W:按 WW:[按|DPW:差] POS:P #POS:P PP:[P|DPPOS:VV] #DP:prep OP:NONE EM:NONE
KEY:NONE --- 1@3 --- W:现在 #W:现在 WW:[现在|DPW:要求] POS:NT #POS:NT PP:[NT|DPPOS:NN] #DP:assmod OP:NONE EM:NONE
KEY:NONE --- 2@1 --- W:的 #W:的 WW:[的|DPW:现在] POS:DEG #POS:DEG PP:[DEG|DPPOS:NT] #DP:assm OP:NONE EM:NONE
KEY:NONE --- 3@0 --- W:要求 #W:要求 WW:[要求|DPW:按] POS:NN #POS:NN PP:[NN|DPPOS:P] #DP:pobj OP:NONE EM:NONE
KEY:NONE --- 4@5 --- W:就 #W:就 WW:[就|DPW:差] POS:AD #POS:AD PP:[AD|DPPOS:VV] #DP:advmod OP:NONE EM:NONE
KEY:OP --- 5@-1 --- W:差 #W:差 WW:[差|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 6@5 --- W:了 #W:了 WW:[了|DPW:差] POS:AS #POS:AS PP:[AS|DPPOS:VV] #DP:asp OP:NONE EM:NONE
KEY:NONE --- 7@7 --- W:. #W:. WW:[.|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:NONE --- 0@2 --- W:也 #W:也 WW:[也|DPW:是] POS:AD #POS:AD PP:[AD|DPPOS:VC] #DP:advmod OP:NONE EM:NONE
KEY:NONE --- 1@2 --- W:就 #W:就 WW:[就|DPW:是] POS:AD #POS:AD PP:[AD|DPPOS:VC] #DP:advmod OP:NONE EM:NONE
KEY:NONE --- 2@-1 --- W:是 #W:是 WW:[是|DPW:ROOT] POS:VC #POS:VC PP:[VC|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 3@4 --- W:价格 #W:价格 WW:[价格|DPW:降价] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 4@6 --- W:降价 #W:降价 WW:[降价|DPW:原因] POS:VV #POS:VV PP:[VV|DPPOS:NN] #DP:rcmod OP:NONE EM:NONE
KEY:NONE --- 5@4 --- W:的 #W:的 WW:[的|DPW:降价] POS:DEC #POS:DEC PP:[DEC|DPPOS:VV] #DP:cpm OP:NONE EM:NONE
KEY:NONE --- 6@2 --- W:原因 #W:原因 WW:[原因|DPW:是] POS:NN #POS:NN PP:[NN|DPPOS:VC] #DP:attr OP:NONE EM:NONE
KEY:NONE --- 7@2 --- W:吧 #W:吧 WW:[吧|DPW:是] POS:SP #POS:SP PP:[SP|DPPOS:VC] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 8@8 --- W:. #W:. WW:[.|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:NONE --- 0@1 --- W:可能 #W:可能 WW:[可能|DPW:连] POS:VV #POS:VV PP:[VV|DPPOS:VV] #DP:mmod OP:POS EM:NONE
KEY:NONE --- 1@5 --- W:连 #W:连 WW:[连|DPW:2.5] POS:VV #POS:VV PP:[VV|DPPOS:CD] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 2@1 --- W:一块 #W:一块 WW:[一块|DPW:连] POS:AD #POS:AD PP:[AD|DPPOS:VV] #DP:advmod OP:NONE EM:NONE
KEY:NONE --- 3@5 --- W:1 #W:1 WW:[1|DPW:2.5] POS:CD #POS:CD PP:[CD|DPPOS:CD] #DP:nummod OP:NONE EM:NONE
KEY:NONE --- 4@4 --- W:/ #W:/ WW:[/|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:NONE --- 5@7 --- W:2.5 #W:2.5 WW:[2.5|DPW:ccd] POS:CD #POS:CD PP:[CD|DPPOS:NN] #DP:rcmod OP:NONE EM:NONE
KEY:NONE --- 6@5 --- W:的 #W:的 WW:[的|DPW:2.5] POS:DEC #POS:DEC PP:[DEC|DPPOS:CD] #DP:cpm OP:NONE EM:NONE
KEY:NONE --- 7@9 --- W:ccd #W:ccd WW:[ccd|DPW:赶] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 8@9 --- W:都 #W:都 WW:[都|DPW:赶] POS:AD #POS:AD PP:[AD|DPPOS:VV] #DP:advmod OP:NONE EM:NONE
KEY:NONE --- 9@-1 --- W:赶 #W:赶 WW:[赶|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 10@9 --- W:不 #W:不 WW:[不|DPW:赶] POS:AD #POS:AD PP:[AD|DPPOS:VV] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 11@9 --- W:上 #W:上 WW:[上|DPW:赶] POS:VV #POS:VV PP:[VV|DPPOS:VV] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 12@9 --- W:了 #W:了 WW:[了|DPW:赶] POS:AS #POS:AS PP:[AS|DPPOS:VV] #DP:asp OP:NONE EM:NONE
KEY:NONE --- 13@13 --- W:. #W:. WW:[.|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:NONE --- 0@-1 --- W:老 #W:老 WW:[老|DPW:ROOT] POS:VA #POS:VA PP:[VA|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 1@0 --- W:了 #W:了 WW:[了|DPW:老] POS:AS #POS:AS PP:[AS|DPPOS:VA] #DP:asp OP:NONE EM:NONE
KEY:NONE --- 2@8 --- W:就 #W:就 WW:[就|DPW:一样] POS:AD #POS:AD PP:[AD|DPPOS:VA] #DP:advmod OP:NONE EM:NONE
KEY:NONE --- 3@8 --- W:像 #W:像 WW:[像|DPW:一样] POS:P #POS:P PP:[P|DPPOS:VA] #DP:prep OP:NONE EM:NONE
KEY:NONE --- 4@7 --- W:他 #W:他 WW:[他|DPW:速度] POS:PN #POS:PN PP:[PN|DPPOS:NN] #DP:assmod OP:NONE EM:NONE
KEY:NONE --- 5@4 --- W:的 #W:的 WW:[的|DPW:他] POS:DEG #POS:DEG PP:[DEG|DPPOS:PN] #DP:assm OP:NONE EM:NONE
KEY:NONE --- 6@7 --- W:存盘 #W:存盘 WW:[存盘|DPW:速度] POS:NN #POS:NN PP:[NN|DPPOS:NN] #DP:nn OP:NONE EM:NONE
KEY:NONE --- 7@3 --- W:速度 #W:速度 WW:[速度|DPW:像] POS:NN #POS:NN PP:[NN|DPPOS:P] #DP:pobj OP:NONE EM:NONE
KEY:NONE --- 8@0 --- W:一样 #W:一样 WW:[一样|DPW:老] POS:VA #POS:VA PP:[VA|DPPOS:VA] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 9@9 --- W:, #W:, WW:[,|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:OP --- 10@0 --- W:走到 #W:走到 WW:[走到|DPW:老] POS:VV #POS:VV PP:[VV|DPPOS:VA] #DP:dep OP:NONE EM:NONE
KEY:OP --- 11@10 --- W:头 #W:头 WW:[头|DPW:走到] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:dobj OP:NONE EM:NONE
KEY:NONE --- 12@10 --- W:了 #W:了 WW:[了|DPW:走到] POS:AS #POS:AS PP:[AS|DPPOS:VV] #DP:asp OP:NONE EM:NONE
KEY:NONE --- 13@13 --- W:. #W:. WW:[.|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:OP --- 0@-1 --- W:一般 #W:一般 WW:[一般|DPW:ROOT] POS:VA #POS:VA PP:[VA|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 1@0 --- W:吧 #W:吧 WW:[吧|DPW:一般] POS:SP #POS:SP PP:[SP|DPPOS:VA] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 2@2 --- W:! #W:! WW:[!|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:NONE --- 0@5 --- W:按 #W:按 WW:[按|DPW:是] POS:P #POS:P PP:[P|DPPOS:VC] #DP:prep OP:NONE EM:NONE
KEY:NONE --- 1@3 --- W:当时 #W:当时 WW:[当时|DPW:成像] POS:NT #POS:NT PP:[NT|DPPOS:NN] #DP:assmod OP:NONE EM:NONE
KEY:NONE --- 2@1 --- W:的 #W:的 WW:[的|DPW:当时] POS:DEG #POS:DEG PP:[DEG|DPPOS:NT] #DP:assm OP:NONE EM:NONE
KEY:ATTR --- 3@0 --- W:成像 #W:成像 WW:[成像|DPW:按] POS:NN #POS:NN PP:[NN|DPPOS:P] #DP:pobj OP:NONE EM:NONE
KEY:NONE --- 4@5 --- W:应该 #W:应该 WW:[应该|DPW:是] POS:VV #POS:VV PP:[VV|DPPOS:VC] #DP:mmod OP:NONE EM:NONE
KEY:NONE --- 5@-1 --- W:是 #W:是 WW:[是|DPW:ROOT] POS:VC #POS:VC PP:[VC|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:OP --- 6@5 --- W:好 #W:好 WW:[好|DPW:是] POS:VA #POS:VA PP:[VA|DPPOS:VC] #DP:attr OP:NONE EM:NONE
KEY:NONE --- 7@6 --- W:的 #W:的 WW:[的|DPW:好] POS:DEC #POS:DEC PP:[DEC|DPPOS:VA] #DP:cpm OP:NONE EM:NONE
KEY:NONE --- 8@8 --- W:. #W:. WW:[.|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:OP --- 0@5 --- W:沉 #W:沉 WW:[沉|DPW:认为] POS:AD #POS:AD PP:[AD|DPPOS:VV] #DP:advmod OP:NONE EM:NONE
KEY:NONE --- 1@1 --- W:, #W:, WW:[,|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:OP --- 2@3 --- W:大 #W:大 WW:[大|DPW:(] POS:JJ #POS:JJ PP:[JJ|DPPOS:NN] #DP:amod OP:NONE EM:NONE
KEY:NONE --- 3@5 --- W:( #W:( WW:[(|DPW:认为] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 4@5 --- W:我 #W:我 WW:[我|DPW:认为] POS:PN #POS:PN PP:[PN|DPPOS:VV] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 5@-1 --- W:认为 #W:认为 WW:[认为|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 6@7 --- W:都 #W:都 WW:[都|DPW:是] POS:AD #POS:AD PP:[AD|DPPOS:VC] #DP:advmod OP:NONE EM:NONE
KEY:NONE --- 7@5 --- W:是 #W:是 WW:[是|DPW:认为] POS:VC #POS:VC PP:[VC|DPPOS:VV] #DP:ccomp OP:NONE EM:NONE
KEY:NONE --- 8@10 --- W:优点 #W:优点 WW:[优点|DPW:铝] POS:NN #POS:NN PP:[NN|DPPOS:NN] #DP:nn OP:NONE EM:NONE
KEY:NONE --- 9@10 --- W:) #W:) WW:[)|DPW:铝] POS:JJ #POS:JJ PP:[JJ|DPPOS:NN] #DP:amod OP:NONE EM:NONE
KEY:NONE --- 10@12 --- W:铝 #W:铝 WW:[铝|DPW:合金] POS:NN #POS:NN PP:[NN|DPPOS:NN] #DP:nn OP:NONE EM:NONE
KEY:NONE --- 11@12 --- W:镁 #W:镁 WW:[镁|DPW:合金] POS:NN #POS:NN PP:[NN|DPPOS:NN] #DP:nn OP:NONE EM:NONE
KEY:NONE --- 12@13 --- W:合金 #W:合金 WW:[合金|DPW:身] POS:NN #POS:NN PP:[NN|DPPOS:NN] #DP:nn OP:NONE EM:NONE
KEY:NONE --- 13@7 --- W:身 #W:身 WW:[身|DPW:是] POS:NN #POS:NN PP:[NN|DPPOS:VC] #DP:attr OP:NONE EM:NONE
KEY:NONE --- 14@14 --- W:. #W:. WW:[.|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:ATTR --- 0@2 --- W:对焦 #W:对焦 WW:[对焦|DPW:准] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 1@2 --- W:快且 #W:快且 WW:[快且|DPW:准] POS:AD #POS:AD PP:[AD|DPPOS:VV] #DP:advmod OP:NONE EM:NONE
KEY:OP --- 2@-1 --- W:准 #W:准 WW:[准|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 3@3 --- W:. #W:. WW:[.|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:ATTR --- 0@1 --- W:握持 #W:握持 WW:[握持|DPW:感好] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 1@-1 --- W:感好 #W:感好 WW:[感好|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 2@2 --- W:, #W:, WW:[,|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:ATTR --- 3@1 --- W:操作 #W:操作 WW:[操作|DPW:感好] POS:VV #POS:VV PP:[VV|DPPOS:VV] #DP:ccomp OP:NONE EM:NONE
KEY:OP --- 4@3 --- W:传统 #W:传统 WW:[传统|DPW:操作] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:dobj OP:POS EM:NONE
KEY:NONE --- 5@5 --- W:. #W:. WW:[.|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:NONE --- 0@3 --- W:最 #W:最 WW:[最|DPW:缺点] POS:NN #POS:NN PP:[NN|DPPOS:NN] #DP:assmod OP:NONE EM:NONE
KEY:NONE --- 1@0 --- W:的 #W:的 WW:[的|DPW:最] POS:DEG #POS:DEG PP:[DEG|DPPOS:NN] #DP:assm OP:NONE EM:NONE
KEY:NONE --- 2@3 --- W:的 #W:的 WW:[的|DPW:缺点] POS:DEC #POS:DEC PP:[DEC|DPPOS:NN] #DP:advmod OP:NONE EM:NONE
KEY:NONE --- 3@4 --- W:缺点 #W:缺点 WW:[缺点|DPW:是] POS:NN #POS:NN PP:[NN|DPPOS:VC] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 4@-1 --- W:是 #W:是 WW:[是|DPW:ROOT] POS:VC #POS:VC PP:[VC|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:ATTR --- 5@4 --- W:存盘 #W:存盘 WW:[存盘|DPW:是] POS:NN #POS:NN PP:[NN|DPPOS:VC] #DP:attr OP:NONE EM:NONE
KEY:OP --- 6@4 --- W:慢 #W:慢 WW:[慢|DPW:是] POS:VA #POS:VA PP:[VA|DPPOS:VC] #DP:conj OP:NONE EM:NONE
KEY:NONE --- 7@7 --- W:, #W:, WW:[,|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:NONE --- 8@11 --- W:好在 #W:好在 WW:[好在|DPW:拍] POS:AD #POS:AD PP:[AD|DPPOS:VV] #DP:advmod OP:NONE EM:NONE
KEY:NONE --- 9@11 --- W:可以 #W:可以 WW:[可以|DPW:拍] POS:VV #POS:VV PP:[VV|DPPOS:VV] #DP:mmod OP:NONE EM:NONE
KEY:ATTR --- 10@11 --- W:连 #W:连 WW:[连|DPW:拍] POS:AD #POS:AD PP:[AD|DPPOS:VV] #DP:advmod OP:NONE EM:NONE
KEY:ATTR --- 11@4 --- W:拍 #W:拍 WW:[拍|DPW:是] POS:VV #POS:VV PP:[VV|DPPOS:VC] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 12@13 --- W:四 #W:四 WW:[四|DPW:张] POS:CD #POS:CD PP:[CD|DPPOS:M] #DP:nummod OP:NONE EM:NONE
KEY:NONE --- 13@11 --- W:张 #W:张 WW:[张|DPW:拍] POS:M #POS:M PP:[M|DPPOS:VV] #DP:range OP:NONE EM:NONE
KEY:NONE --- 14@14 --- W:. #W:. WW:[.|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:ATTR --- 0@2 --- W:启动 #W:启动 WW:[启动|DPW:关机] POS:NN #POS:NN PP:[NN|DPPOS:NN] #DP:conj OP:NONE EM:NONE
KEY:NONE --- 1@2 --- W:和 #W:和 WW:[和|DPW:关机] POS:CC #POS:CC PP:[CC|DPPOS:NN] #DP:cc OP:NONE EM:NONE
KEY:ATTR --- 2@4 --- W:关机 #W:关机 WW:[关机|DPW:慢] POS:NN #POS:NN PP:[NN|DPPOS:VA] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 3@4 --- W:也 #W:也 WW:[也|DPW:慢] POS:AD #POS:AD PP:[AD|DPPOS:VA] #DP:advmod OP:NONE EM:NONE
KEY:OP --- 4@-1 --- W:慢 #W:慢 WW:[慢|DPW:ROOT] POS:VA #POS:VA PP:[VA|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 5@5 --- W:. #W:. WW:[.|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:OP --- 0@-1 --- W:好 #W:好 WW:[好|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:ATTR --- 1@0 --- W:机器 #W:机器 WW:[机器|DPW:好] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:dobj OP:NONE EM:NONE
