
KEY:NONE --- 0@-1 --- 用 VV DP:root DPW:ROOT DPPOS:ROOT OP:NONE EM:NONE
KEY:NONE --- 1@0 --- AA NN DP:dobj DPW:用 DPPOS:VV OP:NONE EM:NONE
KEY:NONE --- 2@1 --- ? PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE
KEY:NONE --- 3@2 --- 池 NN DP:nsubj DPW:省 DPPOS:VV OP:NONE EM:NONE
KEY:NONE --- 4@3 --- ， PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE
KEY:OP --- 5@4 --- 省 VV DP:dep DPW:用 DPPOS:VV OP:NONE EM:NONE
KEY:NONE --- 6@5 --- ? PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE
KEY:NONE --- 7@6 --- 。 PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE

KEY:NONE --- 0@-1 --- ? X DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE
KEY:ATTR --- 1@0 --- 身 X DP:dep DPW:。 DPPOS:X OP:NONE EM:NONE
KEY:NONE --- 2@1 --- ? X DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE
KEY:NONE --- 3@2 --- ? X DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE
KEY:NONE --- 4@3 --- ， X DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE
KEY:OP --- 5@4 --- 耐用 X DP:dep DPW:。 DPPOS:X OP:POS EM:NONE
KEY:NONE --- 6@5 --- ， X DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE
KEY:ATTR --- 7@6 --- 色彩 X DP:dep DPW:。 DPPOS:X OP:NONE EM:NONE
KEY:OP --- 8@7 --- 佳 X DP:dep DPW:。 DPPOS:X OP:NONE EM:NONE
KEY:NONE --- 9@8 --- 。 X DP:root DPW:ROOT DPPOS:ROOT OP:NONE EM:NONE

KEY:NONE --- 0@-1 --- ? X DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE
KEY:NONE --- 1@0 --- 然 X DP:dep DPW:。 DPPOS:X OP:NONE EM:NONE
KEY:NONE --- 2@1 --- 是 X DP:dep DPW:。 DPPOS:X OP:NONE EM:NONE
KEY:NONE --- 3@2 --- 200佰 X DP:dep DPW:。 DPPOS:X OP:NONE EM:NONE
KEY:NONE --- 4@3 --- ? X DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE
KEY:NONE --- 5@4 --- 像 X DP:dep DPW:。 DPPOS:X OP:NONE EM:NONE
KEY:NONE --- 6@5 --- 素 X DP:dep DPW:。 DPPOS:X OP:NONE EM:NONE
KEY:NONE --- 7@6 --- 的 X DP:dep DPW:。 DPPOS:X OP:NONE EM:NONE
KEY:NONE --- 8@7 --- ? X DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE
KEY:NONE --- 9@8 --- ? X DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE
KEY:NONE --- 10@9 --- ， X DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE
KEY:NONE --- 11@10 --- 放 X DP:dep DPW:。 DPPOS:X OP:NONE EM:NONE
KEY:NONE --- 12@11 --- 4R X DP:dep DPW:。 DPPOS:X OP:NONE EM:NONE
KEY:NONE --- 13@12 --- 相片 X DP:dep DPW:。 DPPOS:X OP:NONE EM:NONE
KEY:NONE --- 14@13 --- 都 X DP:dep DPW:。 DPPOS:X OP:NONE EM:NONE
KEY:OP --- 15@14 --- 不 X DP:dep DPW:。 DPPOS:X OP:NONE EM:NONE
KEY:OP --- 16@15 --- 差 X DP:dep DPW:。 DPPOS:X OP:NONE EM:NONE
KEY:NONE --- 17@16 --- 。 X DP:root DPW:ROOT DPPOS:ROOT OP:NONE EM:NONE

KEY:ATTR --- 0@-1 --- 功能 NN DP:nsubj DPW:少 DPPOS:VA OP:NONE EM:NONE
KEY:NONE --- 1@0 --- 太 AD DP:advmod DPW:少 DPPOS:VA OP:NONE EM:NONE
KEY:OP --- 2@1 --- 少 VA DP:root DPW:ROOT DPPOS:ROOT OP:NONE EM:NONE
KEY:NONE --- 3@2 --- ， PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE
KEY:NONE --- 4@3 --- MMODE VA DP:dep DPW:少 DPPOS:VA OP:NONE EM:NONE
KEY:NONE --- 5@4 --- ? PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE
KEY:NONE --- 6@5 --- 可 VV DP:dep DPW:少 DPPOS:VA OP:NONE EM:NONE
KEY:NONE --- 7@6 --- ? PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE
KEY:NONE --- 8@7 --- 最 AD DP:advmod DPW:大 DPPOS:VA OP:NONE EM:NONE
KEY:NONE --- 9@8 --- 大 VA DP:dep DPW:少 DPPOS:VA OP:NONE EM:NONE
KEY:NONE --- 10@9 --- 和 P DP:prep DPW:大 DPPOS:VA OP:NONE EM:NONE
KEY:NONE --- 11@10 --- 最 AD DP:advmod DPW:小 DPPOS:JJ OP:NONE EM:NONE
KEY:NONE --- 12@11 --- 小 JJ DP:amod DPW:光圈 DPPOS:NN OP:NONE EM:NONE
KEY:NONE --- 13@12 --- 光圈 NN DP:pobj DPW:和 DPPOS:P OP:NONE EM:NONE
KEY:NONE --- 14@13 --- 。 PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE

KEY:NONE --- 0@-1 --- 旅 VV DP:dep DPW:可 DPPOS:VV OP:NONE EM:NONE
KEY:NONE --- 1@0 --- ? PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE
KEY:NONE --- 2@1 --- SNAP NN DP:nsubj DPW:用 DPPOS:VV OP:NONE EM:NONE
KEY:NONE --- 3@2 --- 用 VV DP:nsubj DPW:好 DPPOS:VA OP:NONE EM:NONE
KEY:NONE --- 4@3 --- 的 DEC DP:cpm DPW:用 DPPOS:VV OP:NONE EM:NONE
KEY:OP --- 5@4 --- 好 VA DP:dep DPW:旅 DPPOS:VV OP:NONE EM:NONE
KEY:NONE --- 6@5 --- ? PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE
KEY:NONE --- 7@6 --- ， PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE
KEY:NONE --- 8@7 --- 或 AD DP:advmod DPW:可 DPPOS:VV OP:NONE EM:NONE
KEY:NONE --- 9@8 --- 可 VV DP:root DPW:ROOT DPPOS:ROOT OP:NONE EM:NONE
KEY:NONE --- 10@9 --- 用 VV DP:lccomp DPW:後 DPPOS:LC OP:NONE EM:NONE
KEY:NONE --- 11@10 --- ? PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE
KEY:NONE --- 12@11 --- 作 VV DP:dep DPW:用 DPPOS:VV OP:NONE EM:NONE
KEY:NONE --- 13@12 --- 後 LC DP:loc DPW:可 DPPOS:VV OP:NONE EM:NONE
KEY:NONE --- 14@13 --- ? PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE
KEY:NONE --- 15@14 --- ? PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE
KEY:NONE --- 16@15 --- 。 PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE

KEY:NONE --- 0@-1 --- 200 CD DP:dep DPW:皇 DPPOS:NN OP:NONE EM:NONE
KEY:NONE --- 1@0 --- 万 CD DP:nsubj DPW:像 DPPOS:VV OP:NONE EM:NONE
KEY:NONE --- 2@1 --- 像 VV DP:lccomp DPW:里 DPPOS:LC OP:NONE EM:NONE
KEY:NONE --- 3@2 --- 素 AD DP:advmod DPW:像 DPPOS:VV OP:NONE EM:NONE
KEY:NONE --- 4@3 --- 里 LC DP:dep DPW:皇 DPPOS:NN OP:NONE EM:NONE
KEY:NONE --- 5@4 --- 当年 NT DP:assmod DPW:皇 DPPOS:NN OP:NONE EM:NONE
KEY:NONE --- 6@5 --- 的 DEG DP:assm DPW:当年 DPPOS:NT OP:NONE EM:NONE
KEY:OP --- 7@6 --- 机 NN DP:nn DPW:皇 DPPOS:NN OP:NONE EM:NONE
KEY:OP --- 8@7 --- 皇 NN DP:root DPW:ROOT DPPOS:ROOT OP:NONE EM:NONE

KEY:NONE --- 0@-1 --- 有 VE DP:root DPW:ROOT DPPOS:ROOT OP:NONE EM:NONE
KEY:NONE --- 1@0 --- 手动 JJ DP:amod DPW:档 DPPOS:NN OP:NONE EM:NONE
KEY:NONE --- 2@1 --- 档 NN DP:dobj DPW:有 DPPOS:VE OP:NONE EM:NONE

KEY:ATTR --- 0@-1 --- 对 P DP:prep DPW:困难 DPPOS:VA OP:NONE EM:NONE
KEY:ATTR --- 1@0 --- 焦 NN DP:pobj DPW:对 DPPOS:P OP:NONE EM:NONE
KEY:OP --- 2@1 --- 困难 VA DP:root DPW:ROOT DPPOS:ROOT OP:NEG EM:NONE

KEY:NONE --- 0@-1 --- 还 AD DP:advmod DPW:不错 DPPOS:VA OP:NONE EM:NONE
KEY:OP --- 1@0 --- 不错 VA DP:root DPW:ROOT DPPOS:ROOT OP:POS EM:NONE

KEY:ATTR --- 0@-1 --- 中文 NN DP:nn DPW:菜单 DPPOS:NN OP:NONE EM:NONE
KEY:ATTR --- 1@0 --- 菜单 NN DP:nsubj DPW:便于 DPPOS:VV OP:NONE EM:NONE
KEY:OP --- 2@1 --- 便于 VV DP:root DPW:ROOT DPPOS:ROOT OP:NONE EM:NONE
KEY:OP --- 3@2 --- 上手 NN DP:dobj DPW:便于 DPPOS:VV OP:NONE EM:NONE
KEY:NONE --- 4@3 --- ， PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE
KEY:ATTR --- 5@4 --- 手动 JJ DP:amod DPW:功能 DPPOS:NN OP:NONE EM:NONE
KEY:ATTR --- 6@5 --- 功能 NN DP:nsubj DPW:少 DPPOS:VA OP:NONE EM:NONE
KEY:OP --- 7@6 --- 不 AD DP:neg DPW:少 DPPOS:VA OP:NONE EM:NONE
KEY:OP --- 8@7 --- 少 VA DP:dep DPW:便于 DPPOS:VV OP:NONE EM:NONE

KEY:ATTR --- 0@-1 --- 耗电 AD DP:advmod DPW:大 DPPOS:VA OP:NONE EM:NONE
KEY:OP --- 1@0 --- 大 VA DP:root DPW:ROOT DPPOS:ROOT OP:NONE EM:NONE
KEY:NONE --- 2@1 --- ， PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE
KEY:ATTR --- 3@2 --- 微 AD DP:advmod DPW:差 DPPOS:VV OP:NONE EM:NONE
KEY:ATTR --- 4@3 --- 距 VV DP:mmod DPW:差 DPPOS:VV OP:NONE EM:NONE
KEY:NONE --- 5@4 --- 比较 AD DP:advmod DPW:差 DPPOS:VV OP:NONE EM:NONE
KEY:OP --- 6@5 --- 差 VV DP:dep DPW:大 DPPOS:VA OP:NONE EM:NONE
KEY:NONE --- 7@6 --- ， PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE
KEY:ATTR --- 8@7 --- 桶 NN DP:nn DPW:形 DPPOS:NN OP:NONE EM:NONE
KEY:ATTR --- 9@8 --- 形 NN DP:nsubj DPW:明显 DPPOS:VA OP:NONE EM:NONE
KEY:ATTR --- 10@9 --- 失真 VV DP:mmod DPW:明显 DPPOS:VA OP:NONE EM:NONE
KEY:NONE --- 11@10 --- 比较 AD DP:advmod DPW:明显 DPPOS:VA OP:NONE EM:NONE
KEY:OP --- 12@11 --- 明显 VA DP:dep DPW:大 DPPOS:VA OP:POS EM:NONE

KEY:NONE --- 0@-1 --- 200 CD DP:nummod DPW:价 DPPOS:NN OP:NONE EM:NONE
KEY:NONE --- 1@0 --- 万 CD DP:assmod DPW:相机 DPPOS:NN OP:NONE EM:NONE
KEY:NONE --- 2@1 --- 的 DEG DP:assm DPW:万 DPPOS:CD OP:NONE EM:NONE
KEY:NONE --- 3@2 --- 相机 NN DP:lobj DPW:里 DPPOS:LC OP:NONE EM:NONE
KEY:NONE --- 4@3 --- 里 LC DP:dep DPW:价 DPPOS:NN OP:NONE EM:NONE
KEY:ATTR --- 5@4 --- 性 NN DP:nn DPW:价 DPPOS:NN OP:NONE EM:NONE
KEY:ATTR --- 6@5 --- 价 NN DP:nsubj DPW:比 DPPOS:VV OP:NONE EM:NONE
KEY:ATTR --- 7@6 --- 比 VV DP:root DPW:ROOT DPPOS:ROOT OP:NONE EM:NONE
KEY:NONE --- 8@7 --- 很 AD DP:advmod DPW:不错 DPPOS:VA OP:NONE EM:NONE
KEY:OP --- 9@8 --- 不错 VA DP:dep DPW:款 DPPOS:M OP:POS EM:NONE
KEY:NONE --- 10@9 --- 的 DEC DP:cpm DPW:不错 DPPOS:VA OP:NONE EM:NONE
KEY:NONE --- 11@10 --- 一 CD DP:nummod DPW:款 DPPOS:M OP:NONE EM:NONE
KEY:NONE --- 12@11 --- 款 M DP:range DPW:比 DPPOS:VV OP:NONE EM:NONE

KEY:OP --- 0@-1 --- 耐用 NN DP:NONE DPW:NONE DPPOS:NONE OP:POS EM:NONE
KEY:NONE --- 1@0 --- ！ PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE

KEY:ATTR --- 0@-1 --- 解像 VV DP:root DPW:ROOT DPPOS:ROOT OP:NONE EM:NONE
KEY:ATTR --- 1@0 --- 力 NN DP:dobj DPW:解像 DPPOS:VV OP:NONE EM:NONE
KEY:OP --- 2@1 --- 不 AD DP:neg DPW:错 DPPOS:VA OP:NONE EM:NONE
KEY:OP --- 3@2 --- 错 VA DP:dep DPW:解像 DPPOS:VV OP:NONE EM:NONE
KEY:NONE --- 4@3 --- ！ PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE

KEY:ATTR --- 0@-1 --- 手动 JJ DP:amod DPW:功能 DPPOS:NN OP:NONE EM:NONE
KEY:ATTR --- 1@0 --- 功能 NN DP:nsubj DPW:提升 DPPOS:VV OP:NONE EM:NONE
KEY:OP --- 2@1 --- 提升 VV DP:root DPW:ROOT DPPOS:ROOT OP:NONE EM:NONE
KEY:NONE --- 3@2 --- 操作 NN DP:nn DPW:乐趣 DPPOS:NN OP:NONE EM:NONE
KEY:NONE --- 4@3 --- 乐趣 NN DP:dobj DPW:提升 DPPOS:VV OP:NONE EM:NONE
KEY:NONE --- 5@4 --- ！ PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE

KEY:ATTR --- 0@-1 --- 色彩 NN DP:nsubj DPW:还原 DPPOS:VV OP:NONE EM:NONE
KEY:ATTR --- 1@0 --- 还原 VV DP:root DPW:ROOT DPPOS:ROOT OP:NONE EM:NONE
KEY:NONE --- 2@1 --- 稍 AD DP:advmod DPW:差 DPPOS:VA OP:NONE EM:NONE
KEY:OP --- 3@2 --- 差 VA DP:dep DPW:还原 DPPOS:VV OP:NONE EM:NONE
KEY:NONE --- 4@3 --- ！ PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE

KEY:ATTR --- 0@-1 --- 动态画面 NN DP:nn DPW:时间 DPPOS:NN OP:NONE EM:NONE
KEY:ATTR --- 1@0 --- 录制 NN DP:nn DPW:时间 DPPOS:NN OP:NONE EM:NONE
KEY:ATTR --- 2@1 --- 时间 NN DP:nsubj DPW:短 DPPOS:VA OP:NONE EM:NONE
KEY:OP --- 3@2 --- 短 VA DP:root DPW:ROOT DPPOS:ROOT OP:NONE EM:NONE
KEY:NONE --- 4@3 --- ！ PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE

KEY:ATTR --- 0@-1 --- 业余 JJ DP:amod DPW:万 DPPOS:CD OP:NONE EM:NONE
KEY:ATTR --- 1@0 --- 200 CD DP:nummod DPW:万 DPPOS:CD OP:NONE EM:NONE
KEY:ATTR --- 2@1 --- 万 CD DP:nsubj DPW:像 DPPOS:VV OP:NONE EM:NONE
KEY:ATTR --- 3@2 --- 像 VV DP:root DPW:ROOT DPPOS:ROOT OP:NONE EM:NONE
KEY:ATTR --- 4@3 --- 素 AD DP:advmod DPW:像 DPPOS:VV OP:NONE EM:NONE
KEY:OP --- 5@4 --- 首选 JJ DP:dobj DPW:像 DPPOS:VV OP:NONE EM:NONE
KEY:NONE --- 6@5 --- ！ PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE

KEY:NONE --- 0@-1 --- 可以 VV DP:root DPW:ROOT DPPOS:ROOT OP:NONE EM:NONE
KEY:NONE --- 1@0 --- 单手操作 NN DP:dobj DPW:可以 DPPOS:VV OP:NONE EM:NONE
KEY:NONE --- 2@1 --- 。 PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE

KEY:NONE --- 0@-1 --- ISO200 CD DP:dep DPW:400 DPPOS:CD OP:NONE EM:NONE
KEY:NONE --- 1@0 --- ， PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE
KEY:NONE --- 2@1 --- 400 CD DP:nummod DPW:颗粒 DPPOS:NN OP:NONE EM:NONE
KEY:ATTR --- 3@2 --- 颗粒 NN DP:nsubj DPW:大 DPPOS:VA OP:NONE EM:NONE
KEY:NONE --- 4@3 --- 太 AD DP:advmod DPW:大 DPPOS:VA OP:NONE EM:NONE
KEY:OP --- 5@4 --- 大 VA DP:root DPW:ROOT DPPOS:ROOT OP:NONE EM:NONE
KEY:NONE --- 6@5 --- 。 PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE

KEY:NONE --- 0@-1 --- 不 AD DP:neg DPW:容易 DPPOS:VA OP:NONE EM:NONE
KEY:OP --- 1@0 --- 容易 VA DP:root DPW:ROOT DPPOS:ROOT OP:POS EM:NONE
KEY:ATTR --- 2@1 --- 对 P DP:prep DPW:容易 DPPOS:VA OP:NONE EM:NONE
KEY:ATTR --- 3@2 --- 焦 NN DP:pobj DPW:对 DPPOS:P OP:NONE EM:NONE
KEY:NONE --- 4@3 --- 。 PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE

KEY:NONE --- 0@-1 --- 还是 CC DP:cc DPW:原因 DPPOS:NN OP:NONE EM:NONE
KEY:NONE --- 1@0 --- 一 CD DP:nummod DPW:款 DPPOS:M OP:NONE EM:NONE
KEY:NONE --- 2@1 --- 款 M DP:clf DPW:相机 DPPOS:NN OP:NONE EM:NONE
KEY:OP --- 3@2 --- 不错 VA DP:rcmod DPW:相机 DPPOS:NN OP:POS EM:NONE
KEY:NONE --- 4@3 --- 的 DEC DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE
KEY:ATTR --- 5@4 --- 相机 NN DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE
KEY:NONE --- 6@5 --- ， PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE
KEY:NONE --- 7@6 --- 价格 NN DP:nn DPW:原因 DPPOS:NN OP:NONE EM:NONE
KEY:NONE --- 8@7 --- 原因 NN DP:root DPW:ROOT DPPOS:ROOT OP:NONE EM:NONE
KEY:NONE --- 9@8 --- 。 PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE

KEY:NONE --- 0@-1 --- [ NR DP:nn DPW:马 DPPOS:NN OP:NONE EM:NONE
KEY:NONE --- 1@0 --- 二 CD DP:nummod DPW:马 DPPOS:NN OP:NONE EM:NONE
KEY:NONE --- 2@1 --- 马 NN DP:nn DPW:皮 DPPOS:NN OP:NONE EM:NONE
KEY:NONE --- 3@2 --- 三 CD DP:nummod DPW:皮 DPPOS:NN OP:NONE EM:NONE
KEY:NONE --- 4@3 --- 皮 NN DP:nsubj DPW:编辑 DPPOS:VV OP:NONE EM:NONE
KEY:NONE --- 5@4 --- 编辑 VV DP:root DPW:ROOT DPPOS:ROOT OP:NONE EM:NONE
KEY:NONE --- 6@5 --- 于 P DP:prep DPW:编辑 DPPOS:VV OP:NONE EM:NONE
KEY:NONE --- 7@6 --- 2003-03-2523:07 CD DP:nummod DPW:] DPPOS:M OP:NONE EM:NONE
KEY:NONE --- 8@7 --- ] M DP:pobj DPW:于 DPPOS:P OP:NONE EM:NONE

KEY:ATTR --- 0@-1 --- 手感 NN DP:nsubj DPW:不错 DPPOS:VA OP:NONE EM:NONE
KEY:OP --- 1@0 --- 还 AD DP:advmod DPW:不错 DPPOS:VA OP:NONE EM:NONE
KEY:OP --- 2@1 --- 不错 VA DP:root DPW:ROOT DPPOS:ROOT OP:POS EM:NONE
KEY:NONE --- 3@2 --- ， PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE
KEY:ATTR --- 4@3 --- 防尘 NN DP:nsubj DPW:可以 DPPOS:VV OP:NONE EM:NONE
KEY:OP --- 5@4 --- 还 AD DP:advmod DPW:可以 DPPOS:VV OP:NONE EM:NONE
KEY:OP --- 6@5 --- 可以 VV DP:dep DPW:不错 DPPOS:VA OP:NONE EM:NONE
KEY:NONE --- 7@6 --- ， PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE
KEY:ATTR --- 8@7 --- 外观 NN DP:nsubj DPW:好 DPPOS:VA OP:NONE EM:NONE
KEY:OP --- 9@8 --- 好 VA DP:dep DPW:不错 DPPOS:VA OP:NONE EM:NONE
KEY:NONE --- 10@9 --- ； PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE

KEY:ATTR --- 0@-1 --- 画面 NN DP:nsubj DPW:柔和 DPPOS:VA OP:NONE EM:NONE
KEY:OP --- 1@0 --- 柔和 VA DP:root DPW:ROOT DPPOS:ROOT OP:POS EM:NONE
KEY:NONE --- 2@1 --- ； PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE

KEY:ATTR --- 0@-1 --- 闪光灯 JJ DP:amod DPW:功率大 DPPOS:NN OP:NONE EM:NONE
KEY:NONE --- 1@0 --- 功率大 NN DP:nn DPW:TFT DPPOS:NN OP:NONE EM:NONE
KEY:NONE --- 2@1 --- （ PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE
KEY:NONE --- 3@2 --- 4 CD DP:nummod DPW:节 DPPOS:M OP:NONE EM:NONE
KEY:NONE --- 4@3 --- 节 M DP:clf DPW:电池 DPPOS:NN OP:NONE EM:NONE
KEY:NONE --- 5@4 --- AA NN DP:nn DPW:电池 DPPOS:NN OP:NONE EM:NONE
KEY:NONE --- 6@5 --- 电池 NN DP:assmod DPW:原因 DPPOS:NN OP:NONE EM:NONE
KEY:NONE --- 7@6 --- 的 DEG DP:assm DPW:电池 DPPOS:NN OP:NONE EM:NONE
KEY:NONE --- 8@7 --- 原因 NN DP:prnmod DPW:TFT DPPOS:NN OP:NONE EM:NONE
KEY:NONE --- 9@8 --- ） PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE
KEY:NONE --- 10@9 --- TFT NN DP:top DPW:是 DPPOS:VC OP:NONE EM:NONE
KEY:NONE --- 11@10 --- 是 VC DP:root DPW:ROOT DPPOS:ROOT OP:NONE EM:NONE
KEY:NONE --- 12@11 --- 高亮 NN DP:attr DPW:是 DPPOS:VC OP:NONE EM:NONE

KEY:ATTR --- 0@-1 --- 自 AD DP:advmod DPW:重大 DPPOS:VA OP:NONE EM:NONE
KEY:NONE --- 1@0 --- 重大 VA DP:root DPW:ROOT DPPOS:ROOT OP:POS EM:NONE
KEY:NONE --- 2@1 --- ； PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE

KEY:NONE --- 0@-1 --- 最 AD DP:advmod DPW:奇怪 DPPOS:VA OP:NONE EM:NONE
KEY:NONE --- 1@0 --- 奇怪 VA DP:rcmod DPW:事 DPPOS:NN OP:NONE EM:NONE
KEY:NONE --- 2@1 --- 的 DEC DP:cpm DPW:奇怪 DPPOS:VA OP:NONE EM:NONE
KEY:NONE --- 3@2 --- 事 NN DP:nsubj DPW:-XP DPPOS:VV OP:NONE EM:NONE
KEY:NONE --- 4@3 --- ： PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE
KEY:NONE --- 5@4 --- WIN NR DP:nsubj DPW:-XP DPPOS:VV OP:NONE EM:NONE
KEY:NONE --- 6@5 --- -XP VV DP:root DPW:ROOT DPPOS:ROOT OP:NONE EM:NONE
KEY:NONE --- 7@6 --- 下 VV DP:ccomp DPW:-XP DPPOS:VV OP:NONE EM:NONE
KEY:NONE --- 8@7 --- 要 VV DP:dep DPW:下 DPPOS:VV OP:NONE EM:NONE
KEY:NONE --- 9@8 --- 装 VV DP:nsubj DPW:驱动 DPPOS:VV OP:NONE EM:NONE
KEY:NONE --- 10@9 --- 驱动 VV DP:dep DPW:下 DPPOS:VV OP:NONE EM:NONE
KEY:NONE --- 11@10 --- ！ PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE
KEY:NONE --- 12@11 --- ！ PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE
KEY:NONE --- 13@12 --- ！ PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE
KEY:NONE --- 14@13 --- ！ PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE

KEY:NONE --- 0@-1 --- 真是 AD DP:advmod DPW:方便 DPPOS:VA OP:NONE EM:NONE
KEY:NONE --- 1@0 --- 不 AD DP:neg DPW:方便 DPPOS:VA OP:NONE EM:NONE
KEY:OP --- 2@1 --- 方便 VA DP:root DPW:ROOT DPPOS:ROOT OP:POS EM:NONE
KEY:NONE --- 3@2 --- ！ PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE

KEY:ATTR --- 0@-1 --- 对 P DP:prep DPW:准 DPPOS:VV OP:NONE EM:NONE
KEY:ATTR --- 1@0 --- 焦 NN DP:pobj DPW:对 DPPOS:P OP:NONE EM:NONE
KEY:NONE --- 2@1 --- 不 AD DP:neg DPW:准 DPPOS:VV OP:NONE EM:NONE
KEY:NONE --- 3@2 --- 太 AD DP:advmod DPW:准 DPPOS:VV OP:NONE EM:NONE
KEY:OP --- 4@3 --- 准 VV DP:root DPW:ROOT DPPOS:ROOT OP:NONE EM:NONE
KEY:NONE --- 5@4 --- ， PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE
KEY:NONE --- 6@5 --- 升级 VV DP:dep DPW:是 DPPOS:VC OP:NONE EM:NONE
KEY:NONE --- 7@6 --- 了 AS DP:asp DPW:升级 DPPOS:VV OP:NONE EM:NONE
KEY:NONE --- 8@7 --- 佳能 NR DP:assmod DPW:补丁 DPPOS:NN OP:NONE EM:NONE
KEY:NONE --- 9@8 --- 的 DEG DP:assm DPW:佳能 DPPOS:NR OP:NONE EM:NONE
KEY:NONE --- 10@9 --- 补丁 NN DP:nsubj DPW:是 DPPOS:VC OP:NONE EM:NONE
KEY:NONE --- 11@10 --- 也 AD DP:advmod DPW:是 DPPOS:VC OP:NONE EM:NONE
KEY:NONE --- 12@11 --- 不 AD DP:neg DPW:是 DPPOS:VC OP:NONE EM:NONE
KEY:NONE --- 13@12 --- 是 VC DP:ccomp DPW:准 DPPOS:VV OP:NONE EM:NONE
KEY:NONE --- 14@13 --- 太 AD DP:advmod DPW:好 DPPOS:VA OP:NONE EM:NONE
KEY:NONE --- 15@14 --- 好 VA DP:ccomp DPW:是 DPPOS:VC OP:NONE EM:NONE
KEY:NONE --- 16@15 --- ！ PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE
KEY:NONE --- 17@16 --- ？ PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE
KEY:NONE --- 18@17 --- ！ PU DP:NONE DPW:NONE DPPOS:NONE OP:NONE EM:NONE

KEY:NONE --- 0@-1 --- [ NN DP:nsubj DPW:编辑 DPPOS:VV OP:NONE EM:NONE
