KEY:NONE --- 4@5 --- W:中文 #W:中文 WW:[中文|DPW:说明书] POS:NN #POS:NN PP:[NN|DPPOS:NN] #DP:nn OP:NONE EM:NONE
KEY:NONE --- 5@3 --- W:说明书 #W:说明书 WW:[说明书|DPW:找] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:dobj OP:NONE EM:NONE
KEY:NONE --- 6@6 --- W:！ #W:！ WW:[！|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:ATTR --- 0@1 --- W:图像 #W:图像 WW:[图像|DPW:艳丽] POS:NN #POS:NN PP:[NN|DPPOS:NN] #DP:nn OP:NONE EM:NONE
KEY:OP --- 1@-1 --- W:艳丽 #W:艳丽 WW:[艳丽|DPW:ROOT] POS:NN #POS:NN PP:[NN|DPPOS:ROOT] #DP:root OP:POS EM:NONE
KEY:NONE --- 2@2 --- W:！ #W:！ WW:[！|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:ATTR --- 0@1 --- W:噪点 #W:噪点 WW:[噪点|DPW:控制] POS:NN #POS:NN PP:[NN|DPPOS:NN] #DP:nn OP:NONE EM:NONE
KEY:ATTR --- 1@2 --- W:控制 #W:控制 WW:[控制|DPW:好] POS:NN #POS:NN PP:[NN|DPPOS:VA] #DP:nsubj OP:NONE EM:NONE
KEY:OP --- 2@-1 --- W:好 #W:好 WW:[好|DPW:ROOT] POS:VA #POS:VA PP:[VA|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 3@3 --- W:！ #W:！ WW:[！|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:NONE --- 0@1 --- W:LCD #W:LCD WW:[LCD|DPW:蓝屏] POS:NR #POS:NR PP:[NR|DPPOS:VV] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 1@-1 --- W:蓝屏 #W:蓝屏 WW:[蓝屏|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 2@3 --- W:灯 #W:灯 WW:[灯|DPW:显示] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 3@1 --- W:显示 #W:显示 WW:[显示|DPW:蓝屏] POS:VV #POS:VV PP:[VV|DPPOS:VV] #DP:ccomp OP:NONE EM:NONE
KEY:NONE --- 4@4 --- W:！ #W:！ WW:[！|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:ATTR --- 0@-1 --- W:成像 #W:成像 WW:[成像|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:OP --- 1@0 --- W:锐利 #W:锐利 WW:[锐利|DPW:成像] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:dobj OP:POS EM:NONE

KEY:ATTR --- 0@1 --- W:画质 #W:画质 WW:[画质|DPW:细腻] POS:NN #POS:NN PP:[NN|DPPOS:VA] #DP:nsubj OP:NONE EM:NONE
KEY:OP --- 1@-1 --- W:细腻 #W:细腻 WW:[细腻|DPW:ROOT] POS:VA #POS:VA PP:[VA|DPPOS:ROOT] #DP:root OP:POS EM:NONE

KEY:ATTR --- 0@1 --- W:对焦 #W:对焦 WW:[对焦|DPW:准确] POS:NN #POS:NN PP:[NN|DPPOS:VA] #DP:nsubj OP:NONE EM:NONE
KEY:OP --- 1@-1 --- W:准确 #W:准确 WW:[准确|DPW:ROOT] POS:VA #POS:VA PP:[VA|DPPOS:ROOT] #DP:root OP:POS EM:NONE

KEY:NONE --- 0@2 --- W:只有 #W:只有 WW:[只有|DPW:个] POS:AD #POS:AD PP:[AD|DPPOS:M] #DP:advmod OP:NONE EM:NONE
KEY:NONE --- 1@2 --- W:三 #W:三 WW:[三|DPW:个] POS:CD #POS:CD PP:[CD|DPPOS:M] #DP:nummod OP:NONE EM:NONE
KEY:NONE --- 2@3 --- W:个 #W:个 WW:[个|DPW:对] POS:M #POS:M PP:[M|DPPOS:VV] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 3@-1 --- W:对 #W:对 WW:[对|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 4@3 --- W:焦点 #W:焦点 WW:[焦点|DPW:对] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:dobj OP:NONE EM:NONE
KEY:NONE --- 5@5 --- W:. #W:. WW:[.|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:NONE --- 0@1 --- W:很 #W:很 WW:[很|DPW:不错] POS:AD #POS:AD PP:[AD|DPPOS:VA] #DP:advmod OP:NONE EM:NONE
KEY:OP --- 1@3 --- W:不错 #W:不错 WW:[不错|DPW:DSLR] POS:VA #POS:VA PP:[VA|DPPOS:NN] #DP:rcmod OP:POS EM:NONE
KEY:NONE --- 2@1 --- W:的 #W:的 WW:[的|DPW:不错] POS:DEC #POS:DEC PP:[DEC|DPPOS:VA] #DP:cpm OP:NONE EM:NONE
KEY:ATTR --- 3@-1 --- W:DSLR #W:DSLR WW:[DSLR|DPW:ROOT] POS:NN #POS:NN PP:[NN|DPPOS:ROOT] #DP:root OP:NONE EM:NONE

KEY:NONE --- 0@1 --- W:太 #W:太 WW:[太|DPW:多] POS:AD #POS:AD PP:[AD|DPPOS:VA] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 1@-1 --- W:多 #W:多 WW:[多|DPW:ROOT] POS:VA #POS:VA PP:[VA|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 2@2 --- W:~ #W:~ WW:[~|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:NONE --- 3@3 --- W:~ #W:~ WW:[~|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:ATTR --- 0@2 --- W:机身 #W:机身 WW:[机身|DPW:位置] POS:NN #POS:NN PP:[NN|DPPOS:NN] #DP:nn OP:NONE EM:NONE
KEY:ATTR --- 1@2 --- W:闪光灯 #W:闪光灯 WW:[闪光灯|DPW:位置] POS:NN #POS:NN PP:[NN|DPPOS:NN] #DP:nn OP:NONE EM:NONE
KEY:ATTR --- 2@4 --- W:位置 #W:位置 WW:[位置|DPW:低] POS:NN #POS:NN PP:[NN|DPPOS:VA] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 3@4 --- W:太 #W:太 WW:[太|DPW:低] POS:AD #POS:AD PP:[AD|DPPOS:VA] #DP:advmod OP:NONE EM:NONE
KEY:OP --- 4@7 --- W:低 #W:低 WW:[低|DPW:用] POS:VA #POS:VA PP:[VA|DPPOS:VV] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 5@5 --- W:， #W:， WW:[，|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:NONE --- 6@7 --- W:所 #W:所 WW:[所|DPW:用] POS:MSP #POS:MSP PP:[MSP|DPPOS:VV] #DP:prtmod OP:NONE EM:NONE
KEY:NONE --- 7@-1 --- W:用 #W:用 WW:[用|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 8@10 --- W:镜头 #W:镜头 WW:[镜头|DPW:有] POS:NN #POS:NN PP:[NN|DPPOS:VE] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 9@10 --- W:都 #W:都 WW:[都|DPW:有] POS:AD #POS:AD PP:[AD|DPPOS:VE] #DP:advmod OP:NONE EM:NONE
KEY:NONE --- 10@7 --- W:有 #W:有 WW:[有|DPW:用] POS:VE #POS:VE PP:[VE|DPPOS:VV] #DP:ccomp OP:NONE EM:NONE
KEY:NONE --- 11@10 --- W:遮挡 #W:遮挡 WW:[遮挡|DPW:有] POS:VV #POS:VV PP:[VV|DPPOS:VE] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 12@12 --- W:~ #W:~ WW:[~|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:NONE --- 13@13 --- W:~ #W:~ WW:[~|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:ATTR --- 0@-1 --- W:开机 #W:开机 WW:[开机|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:OP --- 1@0 --- W:慢 #W:慢 WW:[慢|DPW:开机] POS:VA #POS:VA PP:[VA|DPPOS:VV] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 2@2 --- W:。 #W:。 WW:[。|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:ATTR --- 0@1 --- W:回放 #W:回放 WW:[回放|DPW:时] POS:NN #POS:NN PP:[NN|DPPOS:LC] #DP:lobj OP:NONE EM:NONE
KEY:NONE --- 1@4 --- W:时 #W:时 WW:[时|DPW:观看] POS:LC #POS:LC PP:[LC|DPPOS:NN] #DP:assmod OP:NONE EM:NONE
KEY:NONE --- 2@1 --- W:的 #W:的 WW:[的|DPW:时] POS:DEG #POS:DEG PP:[DEG|DPPOS:LC] #DP:assm OP:NONE EM:NONE
KEY:NONE --- 3@4 --- W:放大 #W:放大 WW:[放大|DPW:观看] POS:VV #POS:VV PP:[VV|DPPOS:NN] #DP:vmod OP:NONE EM:NONE
KEY:ATTR --- 4@6 --- W:观看 #W:观看 WW:[观看|DPW:有] POS:NN #POS:NN PP:[NN|DPPOS:VE] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 5@6 --- W:仅 #W:仅 WW:[仅|DPW:有] POS:AD #POS:AD PP:[AD|DPPOS:VE] #DP:advmod OP:NONE EM:NONE
KEY:NONE --- 6@-1 --- W:有 #W:有 WW:[有|DPW:ROOT] POS:VE #POS:VE PP:[VE|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 7@8 --- W:一 #W:一 WW:[一|DPW:种] POS:CD #POS:CD PP:[CD|DPPOS:M] #DP:nummod OP:NONE EM:NONE
KEY:NONE --- 8@9 --- W:种 #W:种 WW:[种|DPW:尺寸] POS:M #POS:M PP:[M|DPPOS:NN] #DP:clf OP:NONE EM:NONE
KEY:NONE --- 9@6 --- W:尺寸 #W:尺寸 WW:[尺寸|DPW:有] POS:NN #POS:NN PP:[NN|DPPOS:VE] #DP:dobj OP:NONE EM:NONE
KEY:NONE --- 10@10 --- W:， #W:， WW:[，|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:ATTR --- 11@13 --- W:回放 #W:回放 WW:[回放|DPW:效果] POS:NN #POS:NN PP:[NN|DPPOS:NN] #DP:nn OP:NONE EM:NONE
KEY:ATTR --- 12@13 --- W:观看 #W:观看 WW:[观看|DPW:效果] POS:NN #POS:NN PP:[NN|DPPOS:NN] #DP:nn OP:NONE EM:NONE
KEY:NONE --- 13@15 --- W:效果 #W:效果 WW:[效果|DPW:理想] POS:NN #POS:NN PP:[NN|DPPOS:VA] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 14@15 --- W:不 #W:不 WW:[不|DPW:理想] POS:AD #POS:AD PP:[AD|DPPOS:VA] #DP:neg OP:NONE EM:NONE
KEY:OP --- 15@6 --- W:理想 #W:理想 WW:[理想|DPW:有] POS:VA #POS:VA PP:[VA|DPPOS:VE] #DP:dep OP:POS EM:NONE
KEY:NONE --- 16@16 --- W:。 #W:。 WW:[。|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:OP --- 0@0 --- W:挺好 #W:挺好 WW:[挺好|DPW:NONE] POS:VV #POS:VV PP:[VV|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:OP --- 0@1 --- W:可以 #W:可以 WW:[可以|DPW:用] POS:VV #POS:VV PP:[VV|DPPOS:VV] #DP:mmod OP:NONE EM:NONE
KEY:OP --- 1@-1 --- W:用 #W:用 WW:[用|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:NONE

KEY:NONE --- 0@2 --- W:太 #W:太 WW:[太|DPW:了] POS:AD #POS:AD PP:[AD|DPPOS:VV] #DP:advmod OP:NONE EM:NONE
KEY:OP --- 1@2 --- W:塑料 #W:塑料 WW:[塑料|DPW:了] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:dobj OP:NONE EM:NONE
KEY:NONE --- 2@-1 --- W:了 #W:了 WW:[了|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:NONE

KEY:NONE --- 0@-1 --- W:试 #W:试 WW:[试|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 1@0 --- W:了 #W:了 WW:[了|DPW:试] POS:AS #POS:AS PP:[AS|DPPOS:VV] #DP:asp OP:NONE EM:NONE
KEY:OP --- 2@3 --- W:一 #W:一 WW:[一|DPW:把] POS:CD #POS:CD PP:[CD|DPPOS:M] #DP:nummod OP:NONE EM:NONE
KEY:NONE --- 3@0 --- W:把 #W:把 WW:[把|DPW:试] POS:M #POS:M PP:[M|DPPOS:VV] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 4@4 --- W:， #W:， WW:[，|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:ATTR --- 5@6 --- W:手感 #W:手感 WW:[手感|DPW:一般] POS:NN #POS:NN PP:[NN|DPPOS:VA] #DP:nsubj OP:NONE EM:NONE
KEY:OP --- 6@0 --- W:一般 #W:一般 WW:[一般|DPW:试] POS:VA #POS:VA PP:[VA|DPPOS:VV] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 7@7 --- W:， #W:， WW:[，|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:NONE --- 8@10 --- W:太 #W:太 WW:[太|DPW:了] POS:AD #POS:AD PP:[AD|DPPOS:VV] #DP:advmod OP:NONE EM:NONE
KEY:NONE --- 9@10 --- W:塑料 #W:塑料 WW:[塑料|DPW:了] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:dobj OP:NONE EM:NONE
KEY:NONE --- 10@0 --- W:了 #W:了 WW:[了|DPW:试] POS:VV #POS:VV PP:[VV|DPPOS:VV] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 11@11 --- W:。 #W:。 WW:[。|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:NONE --- 0@1 --- W:不 #W:不 WW:[不|DPW:喜欢] POS:AD #POS:AD PP:[AD|DPPOS:VV] #DP:neg OP:NONE EM:NONE
KEY:OP --- 1@-1 --- W:喜欢 #W:喜欢 WW:[喜欢|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:POS
KEY:NONE --- 2@2 --- W:。 #W:。 WW:[。|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:ATTR --- 0@-1 --- W:操作性 #W:操作性 WW:[操作性|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:OP --- 1@0 --- W:不错 #W:不错 WW:[不错|DPW:操作性] POS:VA #POS:VA PP:[VA|DPPOS:VV] #DP:ccomp OP:POS EM:NONE
KEY:NONE --- 2@2 --- W:！ #W:！ WW:[！|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:NONE --- 0@0 --- W:COMS #W:COMS WW:[COMS|DPW:NONE] POS:VV #POS:VV PP:[VV|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:OP --- 0@-1 --- W:好 #W:好 WW:[好|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 1@0 --- W:东西 #W:东西 WW:[东西|DPW:好] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:dobj OP:NONE EM:NONE
KEY:NONE --- 2@2 --- W:！ #W:！ WW:[！|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:ATTR --- 0@1 --- W:操作性 #W:操作性 WW:[操作性|DPW:不错] POS:NN #POS:NN PP:[NN|DPPOS:VA] #DP:nsubj OP:NONE EM:NONE
KEY:OP --- 1@-1 --- W:不错 #W:不错 WW:[不错|DPW:ROOT] POS:VA #POS:VA PP:[VA|DPPOS:ROOT] #DP:root OP:POS EM:NONE
KEY:NONE --- 2@2 --- W:， #W:， WW:[，|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:NONE --- 3@6 --- W:拍出 #W:拍出 WW:[拍出|DPW:质量] POS:VV #POS:VV PP:[VV|DPPOS:NN] #DP:rcmod OP:NONE EM:NONE
KEY:NONE --- 4@3 --- W:的 #W:的 WW:[的|DPW:拍出] POS:DEC #POS:DEC PP:[DEC|DPPOS:VV] #DP:cpm OP:NONE EM:NONE
KEY:ATTR --- 5@6 --- W:片子 #W:片子 WW:[片子|DPW:质量] POS:NN #POS:NN PP:[NN|DPPOS:NN] #DP:nn OP:NONE EM:NONE
KEY:ATTR --- 6@9 --- W:质量 #W:质量 WW:[质量|DPW:好] POS:NN #POS:NN PP:[NN|DPPOS:VA] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 7@9 --- W:也 #W:也 WW:[也|DPW:好] POS:AD #POS:AD PP:[AD|DPPOS:VA] #DP:advmod OP:NONE EM:NONE
KEY:NONE --- 8@9 --- W:挺 #W:挺 WW:[挺|DPW:好] POS:AD #POS:AD PP:[AD|DPPOS:VA] #DP:advmod OP:NONE EM:NONE
KEY:OP --- 9@1 --- W:好 #W:好 WW:[好|DPW:不错] POS:VA #POS:VA PP:[VA|DPPOS:VA] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 10@10 --- W:。 #W:。 WW:[。|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:NONE --- 0@-1 --- W:没有 #W:没有 WW:[没有|DPW:ROOT] POS:VE #POS:VE PP:[VE|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 1@0 --- W:点 #W:点 WW:[点|DPW:没有] POS:NN #POS:NN PP:[NN|DPPOS:VE] #DP:dobj OP:NONE EM:NONE
KEY:NONE --- 2@0 --- W:测 #W:测 WW:[测|DPW:没有] POS:VV #POS:VV PP:[VV|DPPOS:VE] #DP:conj OP:NONE EM:NONE
KEY:NONE --- 3@3 --- W:， #W:， WW:[，|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:ATTR --- 4@0 --- W:开机 #W:开机 WW:[开机|DPW:没有] POS:VV #POS:VV PP:[VV|DPPOS:VE] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 5@4 --- W:稍慢 #W:稍慢 WW:[稍慢|DPW:开机] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:dobj OP:NONE EM:NONE
KEY:NONE --- 6@6 --- W:。 #W:。 WW:[。|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:NONE --- 0@1 --- W:很 #W:很 WW:[很|DPW:实用] POS:AD #POS:AD PP:[AD|DPPOS:VA] #DP:advmod OP:NONE EM:NONE
KEY:OP --- 1@3 --- W:实用 #W:实用 WW:[实用|DPW:机子] POS:VA #POS:VA PP:[VA|DPPOS:NN] #DP:rcmod OP:POS EM:NONE
KEY:NONE --- 2@1 --- W:的 #W:的 WW:[的|DPW:实用] POS:DEC #POS:DEC PP:[DEC|DPPOS:VA] #DP:cpm OP:NONE EM:NONE
KEY:ATTR --- 3@-1 --- W:机子 #W:机子 WW:[机子|DPW:ROOT] POS:NN #POS:NN PP:[NN|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 4@4 --- W:。 #W:。 WW:[。|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:NONE --- 0@1 --- W:很 #W:很 WW:[很|DPW:容易] POS:AD #POS:AD PP:[AD|DPPOS:VA] #DP:advmod OP:NONE EM:NONE
KEY:NONE --- 1@-1 --- W:容易 #W:容易 WW:[容易|DPW:ROOT] POS:VA #POS:VA PP:[VA|DPPOS:ROOT] #DP:root OP:POS EM:NONE
KEY:OP --- 2@1 --- W:上手 #W:上手 WW:[上手|DPW:容易] POS:VV #POS:VV PP:[VV|DPPOS:VA] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 3@3 --- W:。 #W:。 WW:[。|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:ATTR --- 0@1 --- W:结构 #W:结构 WW:[结构|DPW:牢固] POS:NN #POS:NN PP:[NN|DPPOS:VA] #DP:nsubj OP:NONE EM:NONE
KEY:OP --- 1@-1 --- W:牢固 #W:牢固 WW:[牢固|DPW:ROOT] POS:VA #POS:VA PP:[VA|DPPOS:ROOT] #DP:root OP:POS EM:NONE

KEY:NONE --- 0@2 --- W:机身 #W:机身 WW:[机身|DPW:手柄] POS:NN #POS:NN PP:[NN|DPPOS:NN] #DP:conj OP:NONE EM:NONE
KEY:NONE --- 1@2 --- W:加 #W:加 WW:[加|DPW:手柄] POS:CC #POS:CC PP:[CC|DPPOS:NN] #DP:cc OP:NONE EM:NONE
KEY:NONE --- 2@3 --- W:手柄 #W:手柄 WW:[手柄|DPW:偏重] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 3@-1 --- W:偏重 #W:偏重 WW:[偏重|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:POS
KEY:NONE --- 4@3 --- W:了 #W:了 WW:[了|DPW:偏重] POS:AS #POS:AS PP:[AS|DPPOS:VV] #DP:asp OP:NONE EM:NONE
KEY:NONE --- 5@3 --- W:些 #W:些 WW:[些|DPW:偏重] POS:M #POS:M PP:[M|DPPOS:VV] #DP:dep OP:NONE EM:NONE

KEY:OP --- 0@0 --- W:业余 #W:业余 WW:[业余|DPW:NONE] POS:JJ #POS:JJ PP:[JJ|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:ATTR --- 0@1 --- W:色彩 #W:色彩 WW:[色彩|DPW:还原] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:nsubj OP:NONE EM:NONE
KEY:ATTR --- 1@-1 --- W:还原 #W:还原 WW:[还原|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 2@3 --- W:比较 #W:比较 WW:[比较|DPW:好] POS:AD #POS:AD PP:[AD|DPPOS:VA] #DP:advmod OP:NONE EM:NONE
KEY:OP --- 3@1 --- W:好 #W:好 WW:[好|DPW:还原] POS:VA #POS:VA PP:[VA|DPPOS:VV] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 4@4 --- W:。 #W:。 WW:[。|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:ATTR --- 0@1 --- W:对焦 #W:对焦 WW:[对焦|DPW:速度] POS:NN #POS:NN PP:[NN|DPPOS:NN] #DP:nn OP:NONE EM:NONE
KEY:ATTR --- 1@2 --- W:速度 #W:速度 WW:[速度|DPW:快] POS:NN #POS:NN PP:[NN|DPPOS:VA] #DP:nsubj OP:NONE EM:NONE
KEY:OP --- 2@-1 --- W:快 #W:快 WW:[快|DPW:ROOT] POS:VA #POS:VA PP:[VA|DPPOS:ROOT] #DP:root OP:NONE EM:NONE

KEY:OP --- 0@2 --- W:优点 #W:优点 WW:[优点|DPW:多] POS:NN #POS:NN PP:[NN|DPPOS:VA] #DP:nsubj OP:NONE EM:NONE
KEY:OP --- 1@2 --- W:太 #W:太 WW:[太|DPW:多] POS:AD #POS:AD PP:[AD|DPPOS:VA] #DP:advmod OP:NONE EM:NONE
KEY:OP --- 2@-1 --- W:多 #W:多 WW:[多|DPW:ROOT] POS:VA #POS:VA PP:[VA|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 3@3 --- W:… #W:… WW:[…|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:NONE --- 4@4 --- W:… #W:… WW:[…|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:NONE --- 0@-1 --- W:无 #W:无 WW:[无|DPW:ROOT] POS:VE #POS:VE PP:[VE|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 1@2 --- W:点 #W:点 WW:[点|DPW:测] POS:AD #POS:AD PP:[AD|DPPOS:VV] #DP:advmod OP:NONE EM:NONE
KEY:NONE --- 2@0 --- W:测 #W:测 WW:[测|DPW:无] POS:VV #POS:VV PP:[VV|DPPOS:VE] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 3@3 --- W:、 #W:、 WW:[、|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:NONE --- 4@5 --- W:只有 #W:只有 WW:[只有|DPW:三点] POS:AD #POS:AD PP:[AD|DPPOS:NT] #DP:advmod OP:NONE EM:NONE
KEY:NONE --- 5@6 --- W:三点 #W:三点 WW:[三点|DPW:对焦] POS:NT #POS:NT PP:[NT|DPPOS:VV] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 6@2 --- W:对焦 #W:对焦 WW:[对焦|DPW:测] POS:VV #POS:VV PP:[VV|DPPOS:VV] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 7@7 --- W:、 #W:、 WW:[、|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:OP --- 8@2 --- W:重 #W:重 WW:[重|DPW:测] POS:VA #POS:VA PP:[VA|DPPOS:VV] #DP:dep OP:NONE EM:NONE

KEY:NONE --- 0@5 --- W:不过 #W:不过 WW:[不过|DPW:讲] POS:AD #POS:AD PP:[AD|DPPOS:VV] #DP:neg OP:NONE EM:NONE
KEY:NONE --- 1@5 --- W:这些 #W:这些 WW:[这些|DPW:讲] POS:PN #POS:PN PP:[PN|DPPOS:VV] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 2@5 --- W:对 #W:对 WW:[对|DPW:讲] POS:P #POS:P PP:[P|DPPOS:VV] #DP:prep OP:NONE EM:NONE
KEY:NONE --- 3@2 --- W:我 #W:我 WW:[我|DPW:对] POS:PN #POS:PN PP:[PN|DPPOS:P] #DP:pobj OP:NONE EM:NONE
